"Stkcd","Ddate","BPS"
"002047","2007-12-31","3.529723"
"002047","2008-12-31","3.311503"
"002047","2009-12-31","3.100220"
"002047","2010-12-31","1.951017"
"002047","2011-12-31","1.663009"
"002047","2012-12-31","1.614614"
"002047","2013-12-31","4.241270"
"002047","2014-12-31","7.404987"
"002047","2015-12-31","8.840723"
"002047","2016-12-31","10.119382"
"002047","2017-12-31","10.357363"
"002047","2018-12-31","10.801899"
"002047","2019-12-31","11.140056"
"002047","2020-12-31","11.361050"
"002048","2005-12-31","4.493346"
"002048","2006-12-31","3.919045"
"002048","2007-12-31","4.420515"
"002048","2008-12-31","2.844607"
"002048","2009-12-31","3.441801"
"002048","2010-12-31","5.229892"
"002048","2011-12-31","5.533899"
"002048","2012-12-31","5.811891"
"002048","2013-12-31","7.345206"
"002048","2014-12-31","9.157133"
"002048","2015-12-31","10.716474"
"002048","2016-12-31","11.530717"
"002048","2017-12-31","14.209720"
"002048","2018-12-31","14.925107"
"002048","2019-12-31","16.769407"
"002048","2020-12-31","18.688969"
"002048","2021-12-31","14.989379"
"002048","2022-12-31","15.568282"
"002049","2005-12-31","2.790361"
"002049","2006-12-31","3.072691"
"002049","2007-12-31","4.300589"
"002049","2008-12-31","2.996135"
"002049","2009-12-31","3.148842"
"002049","2010-12-31","3.311489"
"002049","2011-12-31","3.437021"
"002049","2012-12-31","6.843049"
"002049","2013-12-31","7.751161"
"002049","2014-12-31","4.325554"
"002049","2015-12-31","4.835489"
"002049","2016-12-31","5.398379"
"002049","2017-12-31","5.824684"
"002049","2018-12-31","6.263695"
"002049","2019-12-31","6.909414"
"002049","2020-12-31","8.187503"
"002049","2021-12-31","12.016211"
"002049","2022-12-31","11.505481"
"002050","2005-12-31","3.423196"
"002050","2006-12-31","3.617678"
"002050","2007-12-31","3.890208"
"002050","2008-12-31","4.842984"
"002050","2009-12-31","5.344220"
"002050","2010-12-31","9.129946"
"002050","2011-12-31","10.167165"
"002050","2012-12-31","4.927653"
"002050","2013-12-31","5.304852"
"002050","2014-12-31","4.593334"
"002050","2015-12-31","2.602104"
"002050","2016-12-31","2.978912"
"002050","2017-12-31","3.737765"
"002050","2018-12-31","4.083303"
"002050","2019-12-31","3.386326"
"002050","2020-12-31","2.826804"
"002050","2021-12-31","3.133475"
"002050","2022-12-31","3.653516"
"002051","2005-12-31","3.013474"
"002051","2006-12-31","4.537511"
"002051","2007-12-31","4.879433"
"002051","2008-12-31","5.285938"
"002051","2009-12-31","6.039109"
"002051","2010-12-31","6.425113"
"002051","2011-12-31","5.827032"
"002051","2012-12-31","7.436637"
"002051","2013-12-31","8.184337"
"002051","2014-12-31","7.417745"
"002051","2015-12-31","8.322330"
"002051","2016-12-31","8.217948"
"002051","2017-12-31","7.784220"
"002051","2018-12-31","8.384927"
"002051","2019-12-31","8.902133"
"002051","2020-12-31","8.642762"
"002051","2021-12-31","8.749864"
"002051","2022-12-31","8.968336"
"002052","2005-12-31","3.085317"
"002052","2006-12-31","5.165182"
"002052","2007-12-31","3.073784"
"002052","2008-12-31","2.677525"
"002052","2009-12-31","3.614524"
"002052","2010-12-31","3.229715"
"002052","2011-12-31","3.299733"
"002052","2012-12-31","3.699317"
"002052","2013-12-31","1.849671"
"002052","2014-12-31","1.274252"
"002052","2015-12-31","1.995072"
"002052","2016-12-31","1.228839"
"002052","2017-12-31","1.239559"
"002053","2006-12-31","5.376107"
"002053","2007-12-31","6.174651"
"002053","2008-12-31","5.475669"
"002053","2009-12-31","5.547015"
"002053","2010-12-31","5.619899"
"002053","2011-12-31","5.756188"
"002053","2014-12-31","5.309336"
"002053","2015-12-31","7.103046"
"002053","2016-12-31","4.226878"
"002053","2017-12-31","4.452716"
"002053","2018-12-31","4.580902"
"002053","2019-12-31","6.818554"
"002053","2020-12-31","7.059949"
"002053","2021-12-31","7.397651"
"002053","2022-12-31","8.399962"
"002054","2006-12-31","4.052801"
"002054","2007-12-31","4.574373"
"002054","2008-12-31","5.540443"
"002054","2009-12-31","4.467804"
"002054","2010-12-31","4.289336"
"002054","2011-12-31","4.637476"
"002054","2012-12-31","5.169402"
"002054","2013-12-31","5.325838"
"002054","2014-12-31","5.564467"
"002054","2015-12-31","4.688386"
"002054","2016-12-31","4.871260"
"002054","2017-12-31","4.769332"
"002054","2018-12-31","4.848759"
"002054","2020-12-31","5.895359"
"002054","2021-12-31","6.215131"
"002054","2022-12-31","6.493945"
"002055","2006-12-31","4.873906"
"002055","2007-12-31","4.229622"
"002055","2008-12-31","3.330242"
"002055","2009-12-31","2.629140"
"002055","2010-12-31","2.365200"
"002055","2011-12-31","5.327607"
"002055","2012-12-31","2.949835"
"002055","2013-12-31","3.303300"
"002055","2014-12-31","3.451528"
"002055","2015-12-31","3.915618"
"002055","2016-12-31","3.873698"
"002055","2017-12-31","6.042232"
"002055","2018-12-31","6.433383"
"002055","2019-12-31","5.216487"
"002055","2020-12-31","5.291538"
"002055","2021-12-31","5.827810"
"002055","2022-12-31","5.298310"
"002056","2006-12-31","6.114101"
"002056","2007-12-31","10.346616"
"002056","2008-12-31","5.541726"
"002056","2009-12-31","5.886243"
"002056","2010-12-31","6.699632"
"002056","2011-12-31","7.160628"
"002056","2012-12-31","6.546745"
"002056","2013-12-31","7.218075"
"002056","2014-12-31","8.027340"
"002056","2015-12-31","8.620161"
"002056","2016-12-31","4.833809"
"002056","2017-12-31","2.779575"
"002056","2018-12-31","2.884364"
"002056","2019-12-31","3.251213"
"002056","2020-12-31","3.675994"
"002056","2021-12-31","4.161862"
"002056","2022-12-31","4.778368"
"002057","2006-12-31","3.412154"
"002057","2007-12-31","2.964287"
"002057","2008-12-31","2.804140"
"002057","2009-12-31","2.838779"
"002057","2010-12-31","2.924480"
"002057","2011-12-31","3.050767"
"002057","2012-12-31","4.595177"
"002057","2013-12-31","4.811475"
"002057","2015-12-31","2.565149"
"002057","2016-12-31","2.727656"
"002057","2017-12-31","4.868230"
"002057","2018-12-31","3.472934"
"002057","2021-12-31","4.078848"
"002057","2022-12-31","4.404217"
"002058","2006-12-31","2.533284"
"002058","2007-12-31","2.651651"
"002058","2008-12-31","2.738865"
"002058","2010-12-31","2.983405"
"002058","2011-12-31","1.590556"
"002058","2012-12-31","1.580341"
"002058","2013-12-31","1.382716"
"002058","2014-12-31","1.399330"
"002058","2015-12-31","1.282482"
"002058","2016-12-31","1.308026"
"002058","2017-12-31","1.307660"
"002059","2006-12-31","3.573875"
"002059","2007-12-31","3.624266"
"002059","2008-12-31","3.789890"
"002059","2009-12-31","3.750597"
"002059","2010-12-31","3.690074"
"002059","2011-12-31","3.801694"
"002059","2012-12-31","3.935508"
"002059","2013-12-31","4.298105"
"002059","2014-12-31","5.275379"
"002059","2015-12-31","2.789523"
"002059","2016-12-31","2.530544"
"002059","2017-12-31","2.547773"
"002059","2018-12-31","2.897765"
"002059","2019-12-31","2.523964"
"002059","2020-12-31","2.529034"
"002059","2021-12-31","2.263232"
"002059","2022-12-31","2.011459"
"002060","2006-12-31","3.866162"
"002060","2007-12-31","4.236915"
"002060","2008-12-31","4.859102"
"002060","2009-12-31","4.233415"
"002060","2010-12-31","4.442472"
"002060","2011-12-31","5.627292"
"002060","2012-12-31","4.780632"
"002060","2013-12-31","4.127258"
"002060","2014-12-31","4.198046"
"002060","2015-12-31","4.367757"
"002060","2016-12-31","4.601988"
"002060","2017-12-31","2.429809"
"002060","2018-12-31","2.656594"
"002060","2019-12-31","2.832271"
"002060","2020-12-31","3.196744"
"002060","2021-12-31","3.427099"
"002060","2022-12-31","3.446463"
"002061","2006-12-31","3.605040"
"002061","2007-12-31","3.907103"
"002061","2008-12-31","3.510066"
"002061","2009-12-31","4.049404"
"002061","2010-12-31","4.500392"
"002061","2011-12-31","4.152768"
"002061","2012-12-31","4.297106"
"002061","2013-12-31","3.554033"
"002061","2014-12-31","2.347196"
"002061","2015-12-31","1.942694"
"002061","2016-12-31","2.896684"
"002061","2017-12-31","4.242027"
"002061","2018-12-31","5.456606"
"002061","2019-12-31","6.189450"
"002061","2020-12-31","6.956589"
"002061","2022-12-31","7.483062"
"002062","2006-12-31","5.624105"
"002062","2007-12-31","4.551137"
"002062","2008-12-31","6.382576"
"002062","2009-12-31","5.717536"
"002062","2010-12-31","4.520554"
"002062","2011-12-31","4.891784"
"002062","2012-12-31","4.209363"
"002062","2013-12-31","4.400898"
"002062","2015-12-31","3.473069"
"002062","2016-12-31","2.538411"
"002062","2017-12-31","2.738135"
"002062","2018-12-31","2.782587"
"002062","2019-12-31","3.018890"
"002062","2020-12-31","3.449700"
"002062","2021-12-31","3.614415"
"002062","2022-12-31","3.961617"
"002063","2006-12-31","2.839851"
"002063","2007-12-31","3.153132"
"002063","2008-12-31","3.628489"
"002063","2009-12-31","2.606956"
"002063","2010-12-31","2.827392"
"002063","2011-12-31","2.869351"
"002063","2012-12-31","2.794952"
"002063","2013-12-31","3.589935"
"002063","2014-12-31","3.492563"
"002063","2015-12-31","2.878504"
"002063","2016-12-31","3.082934"
"002063","2017-12-31","3.476769"
"002063","2018-12-31","2.757326"
"002063","2019-12-31","3.044986"
"002063","2020-12-31","2.510223"
"002063","2021-12-31","2.272591"
"002063","2022-12-31","2.093047"
"002064","2006-12-31","5.581531"
"002064","2007-12-31","6.293728"
"002064","2008-12-31","3.542252"
"002064","2009-12-31","3.734412"
"002064","2010-12-31","2.250314"
"002064","2011-12-31","2.219093"
"002064","2012-12-31","2.244015"
"002064","2013-12-31","2.518829"
"002064","2014-12-31","3.747642"
"002064","2015-12-31","2.000254"
"002064","2016-12-31","1.798416"
"002064","2017-12-31","2.027709"
"002064","2018-12-31","2.266958"
"002064","2019-12-31","1.806441"
"002064","2020-12-31","2.498141"
"002064","2021-12-31","4.102910"
"002064","2022-12-31","4.664421"
"002065","2006-12-31","6.507181"
"002065","2007-12-31","4.987891"
"002065","2008-12-31","3.815274"
"002065","2009-12-31","3.042516"
"002065","2010-12-31","3.693190"
"002065","2011-12-31","4.272300"
"002065","2012-12-31","4.008830"
"002065","2013-12-31","5.349885"
"002065","2014-12-31","4.155642"
"002065","2015-12-31","5.503822"
"002065","2016-12-31","5.673079"
"002065","2017-12-31","2.873082"
"002065","2018-12-31","2.975711"
"002065","2019-12-31","3.081055"
"002065","2020-12-31","3.217288"
"002065","2021-12-31","3.465111"
"002065","2022-12-31","3.580447"
"002066","2006-12-31","3.349893"
"002066","2007-12-31","4.040254"
"002066","2008-12-31","3.886025"
"002066","2009-12-31","5.738941"
"002066","2010-12-31","6.496864"
"002066","2011-12-31","7.642554"
"002066","2012-12-31","4.546391"
"002066","2013-12-31","4.024753"
"002066","2014-12-31","4.098516"
"002066","2015-12-31","3.728690"
"002066","2016-12-31","3.745252"
"002066","2017-12-31","3.999491"
"002066","2018-12-31","4.206260"
"002066","2020-12-31","4.732152"
"002066","2021-12-31","5.105857"
"002066","2022-12-31","5.141973"
"002067","2006-12-31","2.940619"
"002067","2007-12-31","4.937978"
"002067","2008-12-31","4.371334"
"002067","2009-12-31","4.555518"
"002067","2010-12-31","4.903379"
"002067","2011-12-31","5.413642"
"002067","2012-12-31","2.717606"
"002067","2013-12-31","2.722627"
"002067","2014-12-31","2.749611"
"002067","2015-12-31","2.751582"
"002067","2016-12-31","3.067964"
"002067","2017-12-31","3.526051"
"002067","2018-12-31","3.921572"
"002067","2019-12-31","4.074699"
"002068","2006-12-31","5.732456"
"002068","2007-12-31","6.532186"
"002068","2008-12-31","3.434246"
"002068","2009-12-31","3.308711"
"002068","2010-12-31","2.778403"
"002068","2011-12-31","2.788921"
"002068","2012-12-31","2.973845"
"002068","2013-12-31","2.911531"
"002068","2014-12-31","3.124024"
"002068","2015-12-31","3.453418"
"002068","2016-12-31","3.611558"
"002068","2017-12-31","4.599006"
"002068","2018-12-31","4.859451"
"002068","2019-12-31","4.105021"
"002068","2020-12-31","4.139902"
"002068","2021-12-31","4.541785"
"002068","2022-12-31","4.590444"
"002069","2006-12-31","9.442055"
"002069","2007-12-31","10.248454"
"002069","2008-12-31","5.600668"
"002069","2009-12-31","6.116009"
"002069","2010-12-31","3.737853"
"002069","2011-12-31","3.822822"
"002069","2012-12-31","3.596374"
"002069","2013-12-31","3.432987"
"002069","2014-12-31","1.626405"
"002069","2015-12-31","1.277134"
"002069","2016-12-31","1.143377"
"002069","2017-12-31","0.566984"
"002069","2018-12-31","0.620696"
"002069","2019-12-31","0.084336"
"002069","2020-12-31","0.101204"
"002069","2021-12-31","0.128337"
"002069","2022-12-31","0.176733"
"002070","2006-12-31","4.209223"
"002070","2007-12-31","3.652746"
"002070","2008-12-31","3.005511"
"002070","2009-12-31","2.549378"
"002070","2010-12-31","3.707199"
"002070","2011-12-31","3.033723"
"002070","2012-12-31","3.332218"
"002070","2013-12-31","2.627181"
"002070","2014-12-31","1.434898"
"002070","2015-12-31","1.198576"
"002070","2016-12-31","1.124951"
"002070","2017-12-31","-0.746036"
"002070","2018-12-31","-1.665547"
"002071","2006-12-31","2.773522"
"002071","2007-12-31","2.775036"
"002071","2008-12-31","2.607720"
"002071","2009-12-31","2.904729"
"002071","2010-12-31","2.442373"
"002071","2011-12-31","2.814682"
"002071","2012-12-31","2.198125"
"002071","2013-12-31","2.239657"
"002071","2014-12-31","1.695017"
"002071","2015-12-31","2.195740"
"002071","2016-12-31","1.919391"
"002071","2017-12-31","1.725740"
"002071","2018-12-31","0.983866"
"002071","2019-12-31","-1.057064"
"002072","2006-12-31","2.860583"
"002072","2007-12-31","3.030243"
"002072","2008-12-31","2.407390"
"002072","2009-12-31","1.704686"
"002072","2010-12-31","1.755426"
"002072","2011-12-31","1.204040"
"002072","2014-12-31","1.064766"
"002072","2015-12-31","0.463086"
"002072","2016-12-31","0.544657"
"002072","2017-12-31","0.361770"
"002073","2006-12-31","11.611454"
"002073","2007-12-31","6.661285"
"002073","2008-12-31","4.100621"
"002073","2009-12-31","4.149205"
"002073","2010-12-31","3.208088"
"002073","2011-12-31","3.949009"
"002073","2012-12-31","4.260546"
"002073","2013-12-31","4.459178"
"002073","2014-12-31","4.712982"
"002073","2015-12-31","5.448587"
"002073","2016-12-31","5.178198"
"002073","2017-12-31","5.190017"
"002073","2018-12-31","4.848871"
"002073","2019-12-31","4.761152"
"002073","2020-12-31","4.840772"
"002073","2021-12-31","4.950954"
"002073","2022-12-31","5.253775"
"002074","2006-12-31","4.695763"
"002074","2007-12-31","4.394765"
"002074","2008-12-31","2.856265"
"002074","2009-12-31","3.030037"
"002074","2010-12-31","3.323650"
"002074","2011-12-31","1.962093"
"002074","2012-12-31","2.022629"
"002074","2013-12-31","2.100951"
"002074","2014-12-31","2.074990"
"002074","2015-12-31","3.471273"
"002074","2016-12-31","4.520083"
"002074","2017-12-31","7.262668"
"002074","2018-12-31","7.522082"
"002074","2019-12-31","7.967111"
"002074","2020-12-31","8.648919"
"002074","2021-12-31","11.638319"
"002074","2022-12-31","13.771500"
"002075","2006-12-31","3.192071"
"002075","2007-12-31","1.133919"
"002075","2008-12-31","-0.170116"
"002075","2009-12-31","-0.582313"
"002075","2010-12-31","2.433141"
"002075","2011-12-31","2.674983"
"002075","2012-12-31","2.660981"
"002075","2013-12-31","2.627358"
"002075","2014-12-31","2.671093"
"002075","2015-12-31","1.837086"
"002075","2016-12-31","2.185240"
"002075","2017-12-31","2.786388"
"002075","2018-12-31","3.412531"
"002075","2019-12-31","3.405588"
"002075","2020-12-31","3.655048"
"002075","2021-12-31","4.363384"
"002075","2022-12-31","4.437530"
"002076","2006-12-31","3.174120"
"002076","2007-12-31","1.982899"
"002076","2008-12-31","2.049810"
"002076","2009-12-31","2.161064"
"002076","2010-12-31","2.256206"
"002076","2011-12-31","2.303474"
"002076","2012-12-31","2.282369"
"002076","2015-12-31","2.735265"
"002076","2016-12-31","2.785607"
"002076","2017-12-31","1.439541"
"002076","2018-12-31","0.574403"
"002076","2019-12-31","-0.203401"
"002077","2006-12-31","3.529306"
"002077","2007-12-31","2.875599"
"002077","2008-12-31","2.702415"
"002077","2009-12-31","2.689012"
"002077","2010-12-31","2.923708"
"002077","2011-12-31","3.179678"
"002077","2012-12-31","3.916028"
"002077","2013-12-31","4.188730"
"002077","2014-12-31","4.250301"
"002077","2015-12-31","4.391337"
"002077","2016-12-31","6.675041"
"002077","2017-12-31","6.706963"
"002077","2018-12-31","5.718866"
"002077","2019-12-31","4.997570"
"002078","2006-12-31","9.334120"
"002078","2007-12-31","8.290360"
"002078","2008-12-31","6.258433"
"002078","2009-12-31","7.320082"
"002078","2010-12-31","4.201088"
"002078","2011-12-31","4.506007"
"002078","2012-12-31","4.434668"
"002078","2013-12-31","4.801812"
"002078","2014-12-31","2.534169"
"002078","2015-12-31","2.914757"
"002078","2016-12-31","3.288803"
"002078","2017-12-31","4.175017"
"002078","2018-12-31","4.872893"
"002078","2019-12-31","5.672549"
"002078","2020-12-31","6.187011"
"002078","2021-12-31","7.001827"
